client_id,age,job,marital,education,credit_default,mortgage,month
24914,34,blue-collar,single,high_school,no,yes,nov
24915,33,entrepreneur,single,university_degree,no,yes,nov
24916,32,admin_,married,university_degree,no,yes,nov
24917,37,blue-collar,divorced,basic_6y,no,yes,nov
24918,52,technician,married,high_school,no,yes,nov
24919,38,blue-collar,divorced,,no,yes,nov
24920,34,blue-collar,single,high_school,no,yes,nov
24921,36,blue-collar,married,basic_9y,no,yes,nov
24922,36,blue-collar,married,basic_9y,no,unknown,nov
24923,34,technician,single,university_degree,no,yes,nov
24924,38,blue-collar,divorced,,no,no,nov
24925,40,technician,married,professional_course,no,yes,nov
24926,29,technician,single,high_school,no,yes,nov
24927,39,management,married,high_school,no,yes,nov
24928,38,blue-collar,divorced,,no,no,nov
24929,40,management,married,university_degree,no,no,nov
24930,30,unemployed,married,high_school,no,yes,nov
24931,52,admin_,divorced,university_degree,no,yes,nov
24932,30,admin_,divorced,university_degree,no,no,nov
24933,49,management,married,university_degree,no,yes,nov
24934,49,management,married,university_degree,no,no,nov
24935,47,services,married,high_school,no,yes,nov
24936,49,management,married,university_degree,no,yes,nov
24937,30,admin_,divorced,university_degree,no,no,nov
24938,30,admin_,divorced,university_degree,no,no,nov
24939,39,entrepreneur,married,university_degree,unknown,no,nov
24940,36,housemaid,married,basic_4y,no,no,nov
24941,54,entrepreneur,married,professional_course,no,yes,nov
24942,41,admin_,married,high_school,no,yes,nov
24943,36,technician,married,high_school,no,no,nov
24944,52,management,married,university_degree,unknown,yes,nov
24945,31,management,single,university_degree,no,no,nov
24946,50,admin_,divorced,basic_9y,no,yes,nov
24947,44,management,married,basic_9y,no,no,nov
24948,33,technician,single,university_degree,no,no,nov
24949,32,technician,divorced,professional_course,no,yes,nov
24950,43,blue-collar,married,basic_9y,no,no,nov
24951,32,technician,divorced,professional_course,no,yes,nov
24952,32,technician,divorced,professional_course,no,no,nov
24953,57,retired,married,professional_course,no,unknown,nov
24954,49,blue-collar,married,basic_4y,no,no,nov
24955,47,admin_,divorced,high_school,no,no,nov
24956,51,services,divorced,high_school,no,no,nov
24957,43,management,married,university_degree,no,yes,nov
24958,41,admin_,single,university_degree,no,no,nov
24959,39,admin_,married,university_degree,no,yes,nov
24960,51,admin_,married,high_school,no,yes,nov
24961,38,technician,married,professional_course,no,yes,nov
24962,48,admin_,married,university_degree,no,yes,nov
24963,31,student,single,high_school,no,yes,nov
24964,35,admin_,married,high_school,no,yes,nov
24965,47,services,married,high_school,no,yes,nov
24966,29,blue-collar,divorced,basic_6y,no,yes,nov
24967,54,retired,married,high_school,no,yes,nov
24968,47,technician,married,professional_course,no,no,nov
24969,54,retired,married,high_school,no,no,nov
24970,49,management,married,basic_9y,no,unknown,nov
24971,30,services,married,basic_6y,no,no,nov
24972,39,services,married,basic_9y,no,no,nov
24973,50,self-employed,married,university_degree,no,no,nov
24974,39,admin_,married,high_school,no,yes,nov
24975,37,unemployed,single,university_degree,no,yes,nov
24976,49,services,married,high_school,no,no,nov
24977,38,blue-collar,married,professional_course,no,yes,nov
24978,51,admin_,married,basic_6y,no,yes,nov
24979,53,self-employed,married,basic_4y,no,no,nov
24980,55,admin_,married,high_school,no,yes,nov
24981,51,entrepreneur,married,basic_9y,no,no,nov
24982,55,admin_,married,high_school,no,yes,nov
24983,44,technician,married,professional_course,no,yes,nov
24984,57,management,married,university_degree,no,yes,nov
24985,54,entrepreneur,married,professional_course,no,no,nov
24986,35,management,married,high_school,no,yes,nov
24987,49,admin_,married,basic_9y,no,yes,nov
24988,48,technician,married,university_degree,no,yes,nov
24989,50,management,married,basic_4y,no,yes,nov
24990,46,self-employed,married,basic_4y,no,yes,nov
24991,31,entrepreneur,divorced,basic_4y,no,no,nov
24992,35,management,married,high_school,no,yes,nov
24993,48,technician,married,university_degree,no,yes,nov
24994,35,management,single,university_degree,no,no,nov
24995,50,entrepreneur,married,basic_9y,no,no,nov
24996,48,technician,married,university_degree,no,no,nov
24997,50,entrepreneur,married,basic_9y,no,yes,nov
24998,35,admin_,divorced,university_degree,no,no,nov
24999,50,entrepreneur,married,basic_9y,no,no,nov
25000,30,admin_,single,university_degree,no,yes,nov
25001,35,admin_,divorced,university_degree,no,yes,nov
25002,32,technician,single,university_degree,no,no,nov
25003,52,management,married,basic_6y,no,yes,nov
25004,51,admin_,married,high_school,no,no,nov
25005,46,technician,married,basic_9y,no,no,nov
25006,32,management,married,university_degree,no,yes,nov
25007,53,admin_,divorced,university_degree,no,yes,nov
25008,32,services,married,high_school,no,no,nov
25009,35,management,single,high_school,no,yes,nov
25010,46,technician,married,basic_9y,no,yes,nov
25011,53,admin_,divorced,university_degree,no,no,nov
25012,34,services,married,high_school,no,yes,nov
25013,38,admin_,single,high_school,no,yes,nov
25014,33,technician,divorced,high_school,no,no,nov
25015,46,technician,married,professional_course,no,yes,nov
25016,37,entrepreneur,single,university_degree,no,no,nov
25017,40,technician,married,professional_course,no,yes,nov
25018,30,admin_,married,high_school,no,yes,nov
25019,29,technician,single,high_school,no,no,nov
25020,46,admin_,divorced,high_school,no,no,nov
25021,57,self-employed,married,university_degree,no,yes,nov
25022,34,technician,married,university_degree,no,no,nov
25023,45,technician,married,high_school,no,yes,nov
25024,41,self-employed,divorced,university_degree,no,no,nov
25025,30,management,single,high_school,no,no,nov
25026,56,management,married,university_degree,no,yes,nov
25027,33,services,single,high_school,no,no,nov
25028,39,management,married,high_school,no,no,nov
25029,38,admin_,married,high_school,no,yes,nov
25030,54,technician,married,university_degree,no,no,nov
25031,38,entrepreneur,married,basic_4y,no,yes,nov
25032,31,management,single,high_school,no,no,nov
25033,50,housemaid,married,basic_4y,no,no,nov
25034,32,technician,single,professional_course,no,yes,nov
25035,56,admin_,married,professional_course,no,yes,nov
25036,33,technician,single,basic_9y,no,no,nov
25037,31,services,divorced,professional_course,no,yes,nov
25038,58,retired,married,professional_course,no,yes,nov
25039,33,admin_,single,high_school,unknown,yes,nov
25040,31,services,divorced,professional_course,no,no,nov
25041,31,technician,married,high_school,no,no,nov
25042,31,technician,married,high_school,no,no,nov
25043,34,self-employed,married,basic_9y,no,yes,nov
25044,49,technician,married,professional_course,no,no,nov
25045,29,management,single,university_degree,no,no,nov
25046,38,management,married,university_degree,no,no,nov
25047,53,management,married,university_degree,no,yes,nov
25048,29,management,single,university_degree,no,no,nov
25049,41,admin_,single,high_school,no,no,nov
25050,52,services,married,high_school,no,yes,nov
25051,58,retired,married,university_degree,no,yes,nov
25052,29,technician,single,high_school,no,no,nov
25053,31,blue-collar,single,basic_9y,no,yes,nov
25054,32,unemployed,married,university_degree,no,no,nov
25055,49,admin_,single,,unknown,no,nov
25056,56,retired,married,basic_4y,no,no,nov
25057,32,admin_,single,university_degree,no,no,nov
25058,36,technician,single,university_degree,no,no,nov
25059,29,management,single,university_degree,no,no,nov
25060,52,services,married,high_school,no,yes,nov
25061,33,admin_,single,university_degree,no,no,nov
25062,56,technician,married,professional_course,unknown,no,nov
25063,47,management,married,university_degree,no,no,nov
25064,46,management,married,high_school,no,yes,nov
25065,53,admin_,married,professional_course,no,yes,nov
25066,35,unemployed,single,university_degree,no,yes,nov
25067,35,admin_,married,high_school,no,yes,nov
25068,53,management,married,university_degree,no,no,nov
25069,40,services,married,high_school,no,no,nov
25070,50,management,single,university_degree,no,yes,nov
25071,41,entrepreneur,married,high_school,no,yes,nov
25072,33,services,married,high_school,no,no,nov
25073,46,self-employed,married,basic_6y,unknown,yes,nov
25074,45,management,married,university_degree,no,no,nov
25075,37,retired,divorced,basic_9y,unknown,no,nov
25076,54,management,married,university_degree,no,no,nov
25077,35,services,married,basic_9y,no,no,nov
25078,37,retired,divorced,basic_9y,unknown,no,nov
25079,37,retired,divorced,basic_9y,unknown,yes,nov
25080,40,admin_,divorced,university_degree,no,no,nov
25081,37,retired,divorced,basic_9y,unknown,no,nov
25082,54,management,married,university_degree,no,no,nov
25083,36,admin_,married,professional_course,no,yes,nov
25084,35,blue-collar,divorced,basic_9y,no,yes,nov
25085,38,admin_,single,high_school,no,yes,nov
25086,50,unemployed,married,high_school,no,no,nov
25087,32,admin_,married,university_degree,no,yes,nov
25088,50,admin_,married,high_school,no,no,nov
25089,47,management,married,university_degree,no,yes,nov
25090,35,technician,married,university_degree,no,yes,nov
25091,37,admin_,single,university_degree,no,yes,nov
25092,44,blue-collar,single,basic_9y,no,yes,nov
25093,43,management,married,professional_course,no,no,nov
25094,55,admin_,married,university_degree,no,no,nov
25095,33,entrepreneur,single,university_degree,no,yes,nov
25096,40,blue-collar,divorced,basic_9y,no,yes,nov
25097,45,management,married,university_degree,no,no,nov
25098,40,blue-collar,divorced,basic_9y,no,no,nov
25099,51,blue-collar,married,basic_4y,unknown,no,nov
25100,45,self-employed,married,basic_4y,no,unknown,nov
25101,38,unemployed,single,university_degree,no,yes,nov
25102,39,management,single,high_school,unknown,yes,nov
25103,55,blue-collar,married,basic_9y,unknown,no,nov
25104,32,services,divorced,high_school,no,no,nov
25105,51,blue-collar,married,basic_4y,unknown,yes,nov
25106,39,management,married,university_degree,no,no,nov
25107,39,management,married,university_degree,no,no,nov
25108,44,management,single,university_degree,no,no,nov
25109,47,services,married,high_school,no,no,nov
25110,47,services,married,high_school,no,yes,nov
25111,44,blue-collar,married,basic_9y,no,yes,nov
25112,45,self-employed,married,basic_4y,no,yes,nov
25113,47,services,married,high_school,no,yes,nov
25114,47,services,married,high_school,no,unknown,nov
25115,48,technician,divorced,professional_course,no,unknown,nov
25116,48,technician,divorced,professional_course,no,yes,nov
25117,36,management,married,professional_course,no,no,nov
25118,51,services,divorced,high_school,no,no,nov
25119,38,technician,married,basic_9y,no,no,nov
25120,30,admin_,married,high_school,no,no,nov
25121,36,services,divorced,high_school,no,no,nov
25122,52,blue-collar,single,basic_9y,unknown,yes,nov
25123,48,self-employed,married,university_degree,no,no,nov
25124,50,admin_,single,university_degree,no,yes,nov
25125,31,blue-collar,married,basic_9y,no,yes,nov
25126,41,services,married,university_degree,no,no,nov
25127,36,admin_,married,university_degree,no,no,nov
25128,37,blue-collar,single,high_school,unknown,no,nov
25129,30,self-employed,single,high_school,no,no,nov
25130,58,entrepreneur,married,basic_4y,no,no,nov
25131,43,entrepreneur,married,professional_course,no,no,nov
25132,38,technician,single,university_degree,no,no,nov
25133,41,admin_,married,university_degree,unknown,yes,nov
25134,54,unemployed,married,basic_9y,no,yes,nov
25135,48,blue-collar,married,basic_4y,unknown,yes,nov
25136,32,entrepreneur,married,basic_9y,no,no,nov
25137,50,management,married,university_degree,no,yes,nov
25138,38,entrepreneur,married,basic_4y,no,yes,nov
25139,37,admin_,married,university_degree,no,no,nov
25140,35,blue-collar,married,basic_6y,no,no,nov
25141,30,entrepreneur,single,university_degree,no,yes,nov
25142,35,admin_,married,university_degree,no,no,nov
25143,50,management,married,university_degree,no,no,nov
25144,35,self-employed,married,professional_course,no,yes,nov
25145,54,self-employed,married,basic_9y,no,no,nov
25146,32,entrepreneur,married,university_degree,no,no,nov
25147,56,services,divorced,basic_6y,no,yes,nov
25148,31,technician,single,professional_course,no,no,nov
25149,49,admin_,married,university_degree,no,no,nov
25150,45,technician,divorced,professional_course,no,yes,nov
25151,45,technician,divorced,professional_course,no,yes,nov
25152,41,blue-collar,married,professional_course,unknown,no,nov
25153,51,services,married,basic_9y,no,no,nov
25154,32,services,married,professional_course,no,yes,nov
25155,41,blue-collar,married,high_school,no,yes,nov
25156,37,management,married,university_degree,no,no,nov
25157,35,admin_,married,high_school,no,no,nov
25158,40,admin_,divorced,basic_9y,no,no,nov
25159,36,management,married,university_degree,no,yes,nov
25160,30,admin_,divorced,university_degree,no,yes,nov
25161,35,technician,married,professional_course,no,no,nov
25162,35,technician,married,university_degree,no,no,nov
25163,47,services,married,high_school,no,no,nov
25164,47,entrepreneur,divorced,university_degree,no,no,nov
25165,34,blue-collar,married,basic_4y,no,no,nov
25166,43,entrepreneur,married,basic_4y,no,yes,nov
25167,37,services,married,high_school,no,yes,nov
25168,50,technician,married,professional_course,no,unknown,nov
25169,46,technician,divorced,basic_4y,unknown,yes,nov
25170,35,services,single,professional_course,unknown,yes,nov
25171,36,unemployed,married,basic_6y,no,no,nov
25172,49,blue-collar,married,basic_6y,unknown,no,nov
25173,38,admin_,married,high_school,unknown,yes,nov
25174,36,blue-collar,single,basic_9y,no,yes,nov
25175,57,blue-collar,married,professional_course,no,no,nov
25176,41,blue-collar,married,basic_6y,no,yes,nov
25177,51,admin_,married,basic_9y,no,no,nov
25178,48,admin_,married,,unknown,no,nov
25179,33,technician,single,professional_course,no,no,nov
25180,43,entrepreneur,married,basic_4y,no,yes,nov
25181,46,blue-collar,married,basic_6y,no,no,nov
25182,30,technician,single,professional_course,no,yes,nov
25183,39,admin_,married,university_degree,no,no,nov
25184,35,admin_,divorced,university_degree,no,yes,nov
25185,35,blue-collar,married,professional_course,no,yes,nov
25186,48,admin_,married,university_degree,unknown,yes,nov
25187,37,management,married,university_degree,no,no,nov
25188,51,self-employed,married,university_degree,no,yes,nov
25189,41,management,married,university_degree,no,yes,nov
25190,44,management,single,university_degree,no,yes,nov
25191,50,management,married,high_school,no,yes,nov
25192,35,admin_,divorced,high_school,no,yes,nov
25193,33,technician,married,professional_course,no,no,nov
25194,39,admin_,married,university_degree,no,no,nov
25195,50,blue-collar,married,basic_4y,no,yes,nov
25196,39,services,married,basic_9y,no,yes,nov
25197,58,management,married,university_degree,no,yes,nov
25198,41,blue-collar,divorced,basic_9y,no,yes,nov
25199,36,admin_,married,high_school,no,yes,nov
25200,47,management,married,university_degree,no,no,nov
25201,55,entrepreneur,married,university_degree,unknown,yes,nov
25202,49,self-employed,single,professional_course,unknown,yes,nov
25203,44,blue-collar,married,professional_course,unknown,no,nov
25204,34,management,single,university_degree,no,yes,nov
25205,46,admin_,married,high_school,no,yes,nov
25206,54,admin_,married,university_degree,no,yes,nov
25207,35,blue-collar,married,basic_9y,no,yes,nov
25208,40,unemployed,married,professional_course,no,no,nov
25209,53,self-employed,divorced,university_degree,no,no,nov
25210,30,admin_,single,high_school,no,unknown,nov
25211,53,self-employed,married,basic_4y,no,yes,nov
25212,42,technician,married,basic_6y,no,no,nov
25213,58,housemaid,married,basic_4y,unknown,no,nov
25214,47,blue-collar,married,basic_9y,no,yes,nov
25215,37,management,married,university_degree,no,yes,nov
25216,53,entrepreneur,married,basic_9y,no,yes,nov
25217,39,admin_,married,university_degree,no,no,nov
25218,32,student,single,university_degree,no,yes,nov
25219,41,technician,married,basic_9y,no,yes,nov
25220,39,admin_,married,university_degree,no,yes,nov
25221,35,blue-collar,married,basic_6y,no,no,nov
25222,50,admin_,married,high_school,no,no,nov
25223,36,management,divorced,professional_course,no,no,nov
25224,53,management,married,university_degree,no,yes,nov
25225,53,management,married,university_degree,no,yes,nov
25226,54,admin_,divorced,university_degree,no,yes,nov
25227,32,services,divorced,high_school,no,yes,nov
25228,32,admin_,single,university_degree,no,yes,nov
25229,47,management,married,university_degree,no,no,nov
25230,43,management,married,university_degree,no,yes,nov
25231,57,admin_,married,university_degree,no,no,nov
25232,32,admin_,married,high_school,no,no,nov
25233,33,admin_,married,high_school,no,yes,nov
25234,36,blue-collar,single,basic_9y,no,yes,nov
25235,36,self-employed,married,university_degree,no,yes,nov
25236,45,management,married,university_degree,no,no,nov
25237,55,management,married,university_degree,no,yes,nov
25238,36,admin_,married,high_school,no,yes,nov
25239,39,technician,married,university_degree,no,no,nov
25240,50,management,single,university_degree,no,no,nov
25241,34,blue-collar,married,basic_9y,no,yes,nov
25242,46,technician,married,professional_course,no,yes,nov
25243,30,self-employed,married,professional_course,unknown,yes,nov
25244,56,admin_,married,university_degree,no,yes,nov
25245,44,management,married,university_degree,no,yes,nov
25246,46,unemployed,married,high_school,unknown,yes,nov
25247,43,entrepreneur,married,basic_4y,no,yes,nov
25248,47,admin_,divorced,university_degree,no,no,nov
25249,47,services,single,basic_9y,no,no,nov
25250,37,unemployed,single,university_degree,no,yes,nov
25251,45,management,married,university_degree,no,no,nov
25252,43,admin_,divorced,professional_course,no,yes,nov
25253,44,technician,married,high_school,no,no,nov
25254,31,management,married,university_degree,no,yes,nov
25255,46,technician,married,professional_course,no,yes,nov
25256,45,entrepreneur,married,basic_4y,no,unknown,nov
25257,40,blue-collar,married,basic_9y,unknown,no,nov
25258,56,technician,single,professional_course,no,yes,nov
25259,45,unemployed,single,professional_course,no,no,nov
25260,40,blue-collar,married,basic_4y,no,no,nov
25261,36,technician,married,high_school,no,no,nov
25262,41,blue-collar,married,professional_course,unknown,yes,nov
25263,31,admin_,married,high_school,no,no,nov
25264,46,self-employed,married,basic_4y,no,no,nov
25265,33,technician,single,basic_9y,no,no,nov
25266,46,entrepreneur,married,university_degree,no,yes,nov
25267,50,housemaid,married,basic_4y,no,no,nov
25268,32,admin_,married,university_degree,no,no,nov
25269,30,management,married,university_degree,no,no,nov
25270,35,self-employed,divorced,university_degree,no,no,nov
25271,31,technician,single,university_degree,no,no,nov
25272,39,management,married,high_school,no,no,nov
25273,54,management,married,university_degree,no,no,nov
25274,34,services,married,basic_9y,no,no,nov
25275,44,services,married,high_school,unknown,no,nov
25276,37,management,married,university_degree,no,no,nov
25277,30,blue-collar,married,basic_9y,no,yes,nov
25278,54,admin_,married,basic_4y,unknown,yes,nov
25279,29,technician,married,professional_course,no,yes,nov
25280,29,technician,married,professional_course,no,no,nov
25281,37,management,single,university_degree,no,yes,nov
25282,51,admin_,married,university_degree,no,yes,nov
25283,42,admin_,married,university_degree,no,yes,nov
25284,31,admin_,single,university_degree,no,yes,nov
25285,31,technician,single,university_degree,no,no,nov
25286,48,technician,married,university_degree,no,no,nov
25287,32,admin_,divorced,high_school,no,no,nov
25288,31,technician,single,university_degree,no,no,nov
25289,34,services,single,high_school,no,no,nov
25290,50,entrepreneur,married,basic_4y,no,yes,nov
25291,54,admin_,married,university_degree,no,no,nov
25292,31,admin_,married,high_school,no,yes,nov
25293,41,technician,single,professional_course,unknown,yes,nov
25294,29,unemployed,married,professional_course,no,yes,nov
25295,31,management,single,university_degree,no,yes,nov
25296,34,management,single,professional_course,no,yes,nov
25297,35,unemployed,divorced,professional_course,no,no,nov
25298,38,self-employed,married,high_school,unknown,yes,nov
25299,50,entrepreneur,married,basic_9y,no,yes,nov
25300,36,management,married,university_degree,no,yes,nov
25301,38,self-employed,married,professional_course,no,no,nov
25302,56,retired,divorced,university_degree,no,yes,nov
25303,32,blue-collar,married,basic_4y,no,no,nov
25304,34,blue-collar,married,basic_4y,no,yes,nov
25305,33,entrepreneur,married,high_school,no,no,nov
25306,35,blue-collar,married,basic_6y,no,yes,nov
25307,33,admin_,single,university_degree,no,yes,nov
25308,39,technician,single,professional_course,no,yes,nov
25309,32,blue-collar,single,university_degree,unknown,yes,nov
25310,30,management,single,high_school,no,no,nov
25311,48,management,married,basic_9y,no,unknown,nov
25312,49,entrepreneur,married,high_school,no,no,nov
25313,36,housemaid,divorced,basic_4y,no,no,nov
25314,50,housemaid,married,basic_4y,no,yes,nov
25315,36,housemaid,divorced,basic_4y,no,yes,nov
25316,34,technician,single,professional_course,no,yes,nov
25317,39,self-employed,married,university_degree,no,no,nov
25318,42,entrepreneur,married,university_degree,unknown,no,nov
25319,54,retired,married,high_school,unknown,yes,nov
25320,31,admin_,married,university_degree,no,yes,nov
25321,37,technician,married,professional_course,no,yes,nov
25322,32,blue-collar,married,basic_9y,no,yes,nov
25323,40,blue-collar,single,high_school,no,yes,nov
25324,54,technician,married,university_degree,no,no,nov
25325,42,blue-collar,married,basic_4y,unknown,yes,nov
25326,40,services,married,high_school,unknown,no,nov
25327,32,blue-collar,married,basic_9y,no,no,nov
25328,57,management,married,university_degree,no,no,nov
25329,38,management,married,basic_9y,no,yes,nov
25330,40,admin_,married,professional_course,no,yes,nov
25331,47,management,married,university_degree,no,no,nov
25332,52,entrepreneur,married,basic_4y,no,no,nov
25333,42,self-employed,single,basic_4y,no,yes,nov
25334,38,admin_,married,high_school,no,yes,nov
25335,58,entrepreneur,married,basic_4y,unknown,yes,nov
25336,34,management,married,university_degree,no,yes,nov
25337,30,entrepreneur,single,basic_9y,no,yes,nov
25338,36,housemaid,divorced,basic_4y,no,yes,nov
25339,45,entrepreneur,married,basic_4y,no,yes,nov
25340,47,admin_,married,university_degree,no,no,nov
25341,57,retired,married,high_school,no,no,nov
25342,34,admin_,married,university_degree,no,no,nov
25343,36,blue-collar,married,basic_9y,no,no,nov
25344,38,technician,single,basic_9y,no,yes,nov
25345,40,technician,married,basic_6y,unknown,yes,nov
25346,37,management,married,university_degree,no,yes,nov
25347,35,admin_,married,university_degree,no,no,nov
25348,29,admin_,divorced,high_school,no,yes,nov
25349,36,blue-collar,married,basic_9y,no,yes,nov
25350,36,management,single,university_degree,no,yes,nov
25351,40,technician,married,professional_course,no,yes,nov
25352,52,blue-collar,single,basic_9y,unknown,yes,nov
25353,32,blue-collar,married,basic_6y,no,yes,nov
25354,42,blue-collar,married,basic_6y,unknown,no,nov
25355,40,management,married,high_school,unknown,no,nov
25356,58,management,married,university_degree,unknown,yes,nov
25357,40,admin_,divorced,basic_9y,no,yes,nov
25358,51,admin_,married,basic_9y,no,no,nov
25359,52,technician,married,professional_course,no,yes,nov
25360,30,services,married,high_school,no,yes,nov
25361,35,services,divorced,basic_9y,no,yes,nov
25362,30,services,married,high_school,no,no,nov
25363,29,technician,divorced,professional_course,no,no,nov
25364,43,blue-collar,married,basic_4y,unknown,yes,nov
25365,31,technician,married,university_degree,no,yes,nov
25366,30,services,married,high_school,no,yes,nov
25367,50,admin_,married,university_degree,no,no,nov
25368,50,admin_,married,university_degree,no,no,nov
25369,39,blue-collar,married,basic_9y,no,yes,nov
25370,50,admin_,married,university_degree,no,no,nov
25371,34,self-employed,single,high_school,no,yes,nov
25372,42,technician,single,,no,yes,nov
25373,46,admin_,married,high_school,no,yes,nov
25374,43,technician,married,professional_course,no,yes,nov
25375,41,admin_,single,university_degree,no,yes,nov
25376,33,housemaid,married,high_school,no,no,nov
25377,42,self-employed,divorced,professional_course,no,yes,nov
25378,35,admin_,single,university_degree,no,yes,nov
25379,58,blue-collar,married,basic_9y,no,no,nov
25380,35,blue-collar,married,professional_course,no,yes,nov
25381,53,services,divorced,university_degree,no,yes,nov
25382,58,blue-collar,married,basic_9y,no,yes,nov
25383,58,blue-collar,married,basic_9y,no,yes,nov
25384,58,blue-collar,married,basic_9y,no,yes,nov
25385,35,admin_,single,university_degree,no,no,nov
25386,36,blue-collar,married,basic_6y,no,no,nov
25387,36,blue-collar,married,basic_6y,no,no,nov
25388,39,unemployed,married,basic_9y,unknown,no,nov
25389,34,technician,divorced,professional_course,no,yes,nov
25390,32,blue-collar,married,basic_9y,no,yes,nov
25391,43,housemaid,single,basic_9y,no,no,nov
25392,48,technician,single,university_degree,no,yes,nov
25393,48,self-employed,married,university_degree,no,yes,nov
25394,39,unemployed,married,basic_9y,unknown,yes,nov
25395,31,self-employed,single,university_degree,no,yes,nov
25396,34,technician,married,basic_9y,no,no,nov
25397,34,technician,married,basic_9y,no,yes,nov
25398,39,unemployed,married,basic_9y,unknown,no,nov
25399,34,technician,married,basic_9y,no,no,nov
25400,34,admin_,married,high_school,no,no,nov
25401,29,unemployed,divorced,university_degree,no,yes,nov
25402,43,admin_,married,high_school,no,yes,nov
25403,44,management,married,basic_9y,no,yes,nov
25404,36,admin_,married,high_school,no,yes,nov
25405,34,technician,single,high_school,no,yes,nov
25406,42,admin_,married,high_school,no,no,nov
25407,45,services,married,high_school,unknown,no,nov
25408,37,entrepreneur,married,university_degree,no,no,nov
25409,36,technician,single,professional_course,no,yes,nov
25410,33,technician,single,high_school,no,yes,nov
25411,36,technician,single,professional_course,no,yes,nov
25412,37,technician,married,professional_course,no,yes,nov
25413,33,admin_,single,high_school,no,no,nov
25414,42,blue-collar,married,basic_6y,no,yes,nov
25415,56,blue-collar,single,basic_4y,unknown,no,nov
25416,37,technician,married,professional_course,no,yes,nov
25417,37,technician,married,professional_course,no,no,nov
25418,30,technician,married,professional_course,no,no,nov
25419,37,technician,married,professional_course,no,yes,nov
25420,36,technician,single,professional_course,no,yes,nov
25421,37,technician,married,professional_course,no,no,nov
25422,56,management,divorced,university_degree,no,no,nov
25423,30,blue-collar,married,basic_4y,no,yes,nov
25424,34,entrepreneur,single,basic_9y,no,no,nov
25425,38,technician,divorced,high_school,no,no,nov
25426,31,blue-collar,married,basic_9y,no,yes,nov
25427,35,technician,married,professional_course,no,no,nov
25428,35,admin_,single,university_degree,no,no,nov
25429,30,blue-collar,married,basic_9y,no,no,nov
25430,40,blue-collar,married,basic_4y,no,yes,nov
25431,43,self-employed,married,basic_4y,no,no,nov
25432,29,management,single,university_degree,no,no,nov
25433,29,management,single,university_degree,no,no,nov
25434,29,admin_,single,university_degree,no,no,nov
25435,32,entrepreneur,married,basic_6y,no,yes,nov
25436,29,management,single,university_degree,no,no,nov
25437,29,management,single,university_degree,no,yes,nov
25438,31,blue-collar,married,basic_4y,no,yes,nov
25439,31,blue-collar,single,high_school,no,yes,nov
25440,38,admin_,divorced,university_degree,unknown,yes,nov
25441,33,admin_,married,university_degree,no,yes,nov
25442,33,management,married,university_degree,no,no,nov
25443,41,admin_,married,basic_9y,no,yes,nov
25444,36,management,married,university_degree,no,yes,nov
25445,33,management,married,university_degree,no,yes,nov
25446,33,services,divorced,high_school,no,yes,nov
25447,35,technician,single,high_school,no,yes,nov
25448,34,admin_,single,high_school,no,no,nov
25449,31,admin_,single,high_school,no,no,nov
25450,32,blue-collar,single,high_school,no,yes,nov
25451,32,blue-collar,single,high_school,no,yes,nov
25452,45,self-employed,married,basic_6y,unknown,yes,nov
25453,34,admin_,single,high_school,no,no,nov
25454,49,management,divorced,university_degree,no,no,nov
25455,30,entrepreneur,married,high_school,no,no,nov
25456,48,blue-collar,single,basic_9y,no,yes,nov
25457,33,management,married,high_school,no,no,nov
25458,55,admin_,divorced,high_school,no,unknown,nov
25459,33,services,single,high_school,no,yes,nov
25460,30,technician,married,professional_course,unknown,yes,nov
25461,40,technician,married,professional_course,unknown,yes,nov
25462,38,blue-collar,married,basic_9y,no,yes,nov
25463,46,admin_,divorced,university_degree,no,yes,nov
25464,39,self-employed,married,basic_4y,unknown,no,nov
25465,39,self-employed,married,university_degree,unknown,no,nov
25466,41,management,married,university_degree,no,no,nov
25467,58,retired,married,professional_course,no,no,nov
25468,41,management,married,university_degree,no,no,nov
25469,44,services,single,high_school,no,no,nov
25470,48,housemaid,married,basic_6y,no,no,nov
25471,48,admin_,single,professional_course,no,no,nov
25472,32,blue-collar,married,high_school,no,yes,nov
25473,30,blue-collar,single,basic_9y,no,no,nov
25474,35,housemaid,single,basic_4y,unknown,unknown,nov
25475,29,blue-collar,married,basic_9y,no,yes,nov
25476,58,retired,married,professional_course,no,no,nov
25477,38,admin_,single,university_degree,no,yes,nov
25478,30,blue-collar,single,basic_9y,no,no,nov
25479,40,self-employed,married,university_degree,no,no,nov
25480,47,admin_,married,basic_9y,no,yes,nov
25481,38,technician,divorced,high_school,no,yes,nov
25482,48,admin_,single,professional_course,no,yes,nov
25483,35,management,married,university_degree,no,yes,nov
25484,32,technician,single,professional_course,no,no,nov
25485,36,technician,married,university_degree,no,no,nov
25486,39,blue-collar,married,basic_9y,no,yes,nov
25487,32,technician,single,university_degree,no,yes,nov
25488,45,technician,married,professional_course,no,no,nov
25489,31,management,single,university_degree,no,no,nov
25490,46,management,divorced,high_school,no,no,nov
25491,33,technician,single,,no,no,nov
25492,38,admin_,married,high_school,no,yes,nov
25493,44,services,single,high_school,no,yes,nov
25494,32,unemployed,divorced,high_school,no,no,nov
25495,48,admin_,single,university_degree,no,yes,nov
25496,39,technician,married,professional_course,no,no,nov
